declared_land_ha,verified_land_ha,cadastral_land_ha,mean_ndvi,annual_income,crop_is_high_vigor,overclaim_ratio,eligible
2.093676,1.8439486,2.0982604,0.3654449,844597.5,1.0,1.1354308,1
4.4264207,3.6141002,4.761418,0.540578,356577.78,1.0,1.2247642,1
5.343845,4.183562,5.072431,0.6433201,254881.4,0.0,1.2773433,1
7.8347077,6.864193,8.30082,0.41010833,1141830.5,1.0,1.1413879,0
6.0086856,4.1177726,6.236424,0.9004079,1153573.4,0.0,1.4592078,1
1.1214206,0.777595,1.0723625,0.54708344,630099.7,1.0,1.4421655,0
3.9076009,3.5278096,3.8463967,0.30899647,680675.75,1.0,1.1076564,0
4.7924123,3.881053,4.3793197,0.6930774,56178.812,1.0,1.2348226,1
1.3436605,1.0967543,1.3698825,0.31205854,220873.44,1.0,1.2251245,0
3.5693352,3.3482459,3.846238,0.5492641,677893.44,0.0,1.0660313,1
2.4152453,1.7780111,2.230633,0.36061385,259062.08,0.0,1.3583972,0
1.1268548,0.7925184,1.043918,0.29638484,600538.75,0.0,1.4218658,0
4.1939273,3.1795077,4.172594,0.6443228,964153.2,1.0,1.3190491,0
1.491938,1.1508505,1.4266598,0.46103346,970894.6,1.0,1.2963786,0
4.806192,4.397441,4.5917673,0.7588508,1040907.06,0.0,1.092952,1
1.5236361,1.453187,1.5658926,0.34730995,321068.88,1.0,1.048479,1
5.8440404,4.6999197,5.739147,0.2660539,546681.9,0.0,1.2434341,0
1.7228847,1.2644827,1.8416423,0.4280502,770872.25,1.0,1.3625213,0
7.191024,5.5900874,7.088776,0.93357635,718249.0,0.0,1.2863885,1
0.40443298,0.2713688,0.41375723,0.6250873,1198934.1,1.0,1.4903444,0
4.2715797,4.056325,4.1843467,0.5830839,367723.62,1.0,1.0530665,1
2.6968172,2.2640898,2.5652251,0.5880409,132040.38,1.0,1.1911265,1
1.9555969,1.4217278,1.9443843,0.42727348,496041.3,1.0,1.3755072,0
3.8785017,3.3461907,4.0495286,0.90940255,645715.6,1.0,1.1590797,1
6.767752,6.0922494,7.3806524,0.56871283,495325.1,1.0,1.1108791,1
7.3391623,5.541059,6.66714,0.55464745,417268.78,0.0,1.3245053,0
2.5653393,2.1253362,2.5816686,0.64772946,345848.3,0.0,1.2070274,1
1.4031003,1.1808476,1.4412551,0.30901352,541607.0,0.0,1.1882144,0
5.8170953,4.3118587,5.335115,0.36809796,842582.44,1.0,1.3490922,0
4.73959,3.4974687,5.051617,0.4631729,221195.52,1.0,1.3551487,0
1.767926,1.6425432,1.6887059,0.6486992,1045364.0,0.0,1.0763346,1
6.130307,6.222844,6.589972,0.30529204,787290.56,0.0,0.9851295,0
4.2476573,3.6049542,4.292349,0.48989683,173476.08,1.0,1.1782833,1
5.2964826,4.827614,4.927931,0.46867257,77047.53,1.0,1.0971222,1
3.0028446,2.4451025,3.146513,0.26384214,109060.64,1.0,1.2281058,0
3.624961,2.8399773,3.3764544,0.42366025,153923.66,1.0,1.2764049,0
1.6066684,1.1076323,1.6774834,0.5813378,790069.94,0.0,1.450543,0
6.100824,4.9333496,6.4768763,0.27750954,1131985.0,1.0,1.2366494,0
1.4246883,1.3570257,1.4462094,0.7117002,203298.95,1.0,1.049861,1
6.27076,5.8164234,5.9836755,0.5702068,376982.2,1.0,1.0781127,1
6.4244614,6.501008,6.343947,0.551901,1045728.4,0.0,0.9882254,1
6.0234876,4.2304025,6.057244,0.5012282,631524.44,1.0,1.4238569,0
0.35149774,0.30614626,0.3631521,0.3361517,541202.56,0.0,1.1481367,0
2.330439,2.0068557,2.3928602,0.40254548,594215.8,0.0,1.1612389,0
3.8530345,2.8620913,3.7763007,0.5542782,166288.48,0.0,1.3462304,0
4.8452463,3.4808645,5.0954223,0.40225172,302528.03,1.0,1.3919663,0
7.369932,6.513375,7.7699966,0.5283124,1156319.2,1.0,1.1315075,1
3.1297266,2.7038817,3.2526193,0.3651678,789938.56,0.0,1.1574938,0
7.025182,6.3728604,6.705051,0.5677145,379228.0,0.0,1.1023593,1
1.4747485,1.1176695,1.4657218,0.5789121,1139024.2,0.0,1.3194853,0
3.0959878,2.4349585,3.054351,0.2558467,507119.56,1.0,1.2714746,0
0.6077997,0.43567285,0.6463089,0.51009625,211993.56,1.0,1.3950827,0
5.9914165,4.425377,6.3607035,0.27174982,1160113.9,1.0,1.3538771,0
1.3750916,1.2262176,1.4757705,0.22084385,815821.3,1.0,1.121409,0
2.204756,1.712164,2.0862176,0.41091615,915737.8,1.0,1.2877015,0
6.2468195,6.171128,6.5572295,0.91953766,75888.6,1.0,1.0122654,1
4.3707905,3.5744343,4.6945777,0.6163082,375617.25,1.0,1.2227923,1
0.3089872,0.22451141,0.2883772,0.70881563,1137241.9,1.0,1.376265,0
0.2174346,0.14806424,0.19742788,0.59126246,228854.33,1.0,1.4685153,0
4.183153,3.5339015,3.8531094,0.5308165,1054499.4,1.0,1.183721,1
2.578653,2.03075,2.6334248,0.63430876,936038.1,1.0,1.2698033,0
1.6064292,1.224799,1.5812558,0.4040643,485295.16,0.0,1.311586,0
4.9860325,4.0882525,4.681936,0.5705772,1069731.5,1.0,1.2196,1
1.9818045,1.5013479,1.9930229,0.6765647,1111113.0,1.0,1.3200167,1
4.819216,4.2935123,5.0944147,0.60491323,1046896.8,1.0,1.1224414,1
3.1582744,2.4546714,3.3830285,0.686417,518602.12,0.0,1.2866384,1
1.6566205,1.1529567,1.7400217,0.52739,725205.3,1.0,1.4368454,0
1.2772169,1.0976108,1.3756933,0.7538121,402048.34,0.0,1.1636336,1
2.0475128,1.5573988,2.0901768,0.46876523,199446.16,1.0,1.3147002,0
0.43269044,0.34518033,0.46186015,0.81765383,1087428.8,1.0,1.25352,1
2.6033902,1.8498842,2.5602715,0.5860411,1178329.9,1.0,1.4073261,0
7.2352467,6.0009336,7.7453003,0.44240806,117374.0,1.0,1.2056868,1
6.6846247,5.376579,7.213797,0.32313046,840898.2,1.0,1.2432859,0
3.1016293,2.7249873,3.217263,0.37880135,1141636.0,1.0,1.1382179,0
4.691502,3.4264028,4.626803,0.35609576,749105.4,0.0,1.3692209,0
4.6254125,4.649468,4.423443,0.48669213,104160.04,1.0,0.9948262,1
6.6641526,4.967734,6.4311466,0.30890626,67150.9,1.0,1.3414875,0
2.0430627,2.0649495,1.8928385,0.69391376,629717.75,0.0,0.9894008,1
2.5118225,2.3830295,2.2843325,0.5166084,1130936.8,1.0,1.0540458,1
2.5539265,2.01921,2.5102124,0.5105224,370695.44,0.0,1.2648146,0
0.5187859,0.38755378,0.47133452,0.32519197,452875.2,1.0,1.3386166,0
2.6545653,2.2384725,2.8566246,0.38464436,965393.2,1.0,1.1858824,0
7.0477276,6.561011,7.2591004,0.16694489,971910.94,1.0,1.0741831,0
7.3135037,6.6335926,7.816186,0.7426708,1135184.9,0.0,1.1024952,1
1.0551558,0.846489,1.0434259,0.2873425,1014472.7,1.0,1.2465084,0
3.7728567,2.6722934,3.5645595,0.29871443,733009.25,1.0,1.4118422,0
3.1745214,2.9316356,3.0413685,0.711976,1129567.8,1.0,1.08285,1
4.0170016,2.6673129,4.3019943,0.5581347,756580.8,1.0,1.5060108,0
4.526812,2.970366,4.184489,0.5181105,741816.06,1.0,1.5239913,0
0.35801834,0.26394972,0.37221488,0.5510403,67827.92,1.0,1.3563883,0
6.76949,5.7904572,6.3981023,0.64308506,573775.8,0.0,1.1690769,1
7.79458,7.6202483,7.565684,0.51498127,99393.85,0.0,1.0228775,1
5.2965574,4.6194015,4.770129,0.26846978,1083585.0,1.0,1.1465896,0
5.3515277,3.9472706,5.329146,0.6099785,62041.203,1.0,1.3557539,0
4.318243,3.205298,3.9972703,0.5633516,403052.2,0.0,1.3472204,0
2.8073325,2.6416345,3.0092626,0.67573303,1194326.6,1.0,1.0627255,1
1.362027,1.1909947,1.2524459,0.31263518,964324.8,1.0,1.1436045,0
4.755694,3.6996806,4.51826,0.3905987,921319.44,0.0,1.2854337,0
0.55054295,0.4656076,0.4971181,0.55881333,869812.8,0.0,1.1824182,0
6.63112,5.5966573,7.2847857,0.35832328,108926.6,1.0,1.1848358,0
3.4831111,3.2415378,3.58164,0.14707363,381429.6,0.0,1.0745244,0
3.435083,3.1930227,3.5337226,0.5295996,968221.44,0.0,1.0758091,1
2.7519326,1.7882329,2.7623134,0.6342511,1079884.8,1.0,1.5389118,0
7.76096,6.4296923,8.332253,0.48066023,452564.34,1.0,1.2070501,1
1.5643523,1.1486671,1.4530292,0.58222026,348328.7,0.0,1.3618848,0
1.380201,1.3417099,1.4610399,0.56050515,321279.62,0.0,1.0286882,1
1.4911457,1.2205528,1.5827389,0.5015743,680273.5,1.0,1.221697,0
5.3365145,4.2500176,4.841423,0.52039444,385209.88,1.0,1.2556453,0
7.9367833,6.362663,7.3537107,0.7023707,74537.31,1.0,1.2473997,1
2.0367064,1.4889041,2.055912,0.35536242,499362.38,1.0,1.3679231,0
7.263816,5.356317,6.668461,0.6159567,686793.5,1.0,1.3561214,1
2.3732092,2.1052675,2.269911,0.32286835,779379.5,1.0,1.1272721,0
5.253619,4.555334,5.152406,0.38078296,444397.9,0.0,1.1532896,0
0.51589185,0.51102227,0.4805241,0.67938757,410975.84,0.0,1.009529,1
4.066101,3.2543473,4.232117,0.31852528,376458.25,1.0,1.2494367,0
5.305646,3.8870301,5.300405,0.4637613,766824.2,1.0,1.3649613,0
4.383294,3.7939715,4.5058656,0.8542021,376169.16,1.0,1.1553314,1
2.055116,1.6579508,2.0445526,0.6538326,1104380.8,1.0,1.2395519,1
6.6622763,5.113962,6.5456657,0.3894242,373940.5,1.0,1.302762,0
7.7670646,7.1842155,7.755242,0.4151262,959576.4,0.0,1.0811292,1
3.7817295,3.833599,4.083901,0.47448257,417690.7,0.0,0.98646975,1
5.16017,3.7793093,5.052879,0.69679165,779951.75,1.0,1.3653738,0
6.3652234,5.8851466,6.54633,0.34975293,853868.06,1.0,1.0815743,0
2.0836146,1.7368757,2.2227845,0.34067467,250529.36,0.0,1.1996337,0
6.942713,5.650504,7.1108484,0.607003,486960.94,0.0,1.2286891,1
2.385567,2.2137864,2.2548687,0.24782945,196719.31,1.0,1.077596,0
6.25148,4.584854,5.778818,0.36333844,637254.0,1.0,1.3635069,0
1.074374,0.8112815,1.0939013,0.48723665,1095833.8,1.0,1.3242924,0
2.4494164,2.3845415,2.5608134,0.49492696,735671.2,1.0,1.0272064,1
4.3622355,3.7166173,4.5966945,0.295307,856909.1,1.0,1.1737112,0
4.294392,3.2292557,4.460845,0.55306107,375511.9,0.0,1.3298396,0
6.833363,5.1746264,6.1547475,0.58306473,588459.4,1.0,1.320552,1
7.969793,7.7120395,8.406282,0.4006266,901895.56,1.0,1.0334222,1
1.0362446,0.86170304,1.0579275,0.7491136,200996.7,1.0,1.2025542,1
2.3168275,2.0597925,2.5430338,0.55094093,189964.66,0.0,1.1247869,1
2.9892662,2.694552,3.1474504,0.34927115,308099.78,1.0,1.1093742,1
3.9355636,3.1870806,3.8806288,0.7431171,322319.5,1.0,1.2348491,1
4.052496,3.7530367,4.1952653,0.42150134,1156757.6,0.0,1.0797912,0
6.8783216,6.4735527,7.0378103,0.52683103,232399.69,1.0,1.0625265,1
6.2103624,5.4253955,6.0083933,0.42698282,170928.03,0.0,1.1446838,1
0.34704232,0.2883949,0.34936953,0.593623,208334.89,1.0,1.203358,1
3.7491698,2.484122,3.5275044,0.42777076,283347.7,1.0,1.5092535,0
5.020976,3.4691436,4.607077,0.43687156,474027.56,1.0,1.4473243,0
3.7910855,3.3864539,3.9677687,0.47600335,276726.4,1.0,1.1194854,1
1.219033,1.0991355,1.1907828,0.42470747,150970.2,1.0,1.1090834,1
3.3002977,3.1171515,3.4690838,0.6607722,207110.98,0.0,1.0587544,1
3.4109144,2.8129303,3.4029582,0.311331,958118.25,1.0,1.212584,0
1.6641842,1.125127,1.7672935,0.49442786,648086.9,1.0,1.4791079,0
6.0991955,4.225027,6.3914795,0.51341975,907763.25,1.0,1.4435873,0
2.7069254,2.3207672,2.849922,0.48130485,253204.33,0.0,1.1663924,1
4.7941008,3.9047546,4.7263427,0.6452448,400948.6,1.0,1.2277598,1
4.2226954,3.6511214,4.6121793,0.2744078,1179651.2,1.0,1.1565475,0
7.043931,5.0005035,6.910455,0.5851876,148518.4,1.0,1.4086444,0
1.1517165,0.961011,1.2192402,0.31325716,554470.94,0.0,1.1984426,0
1.0912515,0.9775953,1.0889792,0.42368352,390136.22,1.0,1.116261,1
2.5424933,1.8949267,2.407785,0.29784647,58434.64,0.0,1.3417372,0
3.5634768,2.5287561,3.655353,0.4501863,685319.6,1.0,1.4091816,0
2.5286295,2.222069,2.5130074,0.4132683,682506.1,1.0,1.1379617,1
6.152859,5.2565503,5.86253,0.7457408,418529.72,1.0,1.1705128,1
2.1130736,2.081788,2.0634298,0.53620493,593097.3,0.0,1.0150282,1
0.861243,0.8603239,0.8026677,0.5659679,500739.66,1.0,1.0010682,1
3.4276385,2.9300299,3.7615216,0.33387446,583836.56,0.0,1.1698306,0
6.2323585,4.4957623,6.410833,0.61101156,1025255.9,1.0,1.3862741,0
6.834383,5.2453094,6.3881593,0.7457339,871069.3,0.0,1.3029513,1
5.9200897,5.576796,6.233367,0.63048637,372281.3,1.0,1.0615575,1
4.551516,3.6902354,4.6442566,0.3031981,325472.16,1.0,1.2333945,0
5.8486953,5.3754225,6.109022,0.43037874,884000.3,1.0,1.0880438,1
5.514838,4.5123534,5.608024,0.5162735,308192.0,1.0,1.2221646,1
2.0280597,1.3543141,1.84978,0.41342553,1093723.8,1.0,1.4974811,0
4.495919,3.472047,4.2290773,0.8799486,1007738.94,1.0,1.29489,1
6.210753,5.564828,6.544574,0.42765853,340396.9,1.0,1.1160728,1
2.673541,1.7763858,2.8095443,0.4934973,971725.3,1.0,1.5050454,0
5.3009906,4.349525,5.5701485,0.4099658,270049.66,1.0,1.2187515,0
3.9555473,3.7459426,3.572029,0.53475255,78590.164,0.0,1.0559552,1
4.124639,2.9086084,4.3763666,0.7073525,1155288.8,1.0,1.4180799,1
0.9024293,0.6713161,0.8914428,0.5172283,925553.25,1.0,1.3442688,0
5.396494,4.7057524,5.6055126,0.467148,612376.94,1.0,1.1467866,1
6.9523587,6.6932244,6.6354423,0.33891344,1019690.8,0.0,1.038716,0
1.303164,1.0702993,1.373412,0.68132544,137194.55,0.0,1.2175697,1
3.0556242,2.763481,3.3503585,0.47844592,900634.8,1.0,1.1057156,1
0.5796062,0.5936506,0.55103606,0.47199556,1149774.6,1.0,0.9763423,1
0.4311287,0.35393053,0.45563385,0.14915942,991379.3,1.0,1.2181168,0
7.9193363,5.6361313,8.085564,0.4809175,546427.06,0.0,1.4051014,0
4.049078,3.9017057,3.8653271,0.43983427,448257.56,1.0,1.0377712,1
2.9730484,2.3878694,2.850771,0.22609934,1076278.2,1.0,1.2450633,0
2.344041,2.1766028,2.4526348,0.64844173,385233.1,0.0,1.0769265,1
7.8440986,6.5014877,7.5057764,0.41971365,1128065.4,0.0,1.2065083,0
2.167556,1.724596,1.9715196,0.7843353,417826.9,0.0,1.2568486,1
5.8605256,4.7396317,6.2988462,0.71216625,193767.03,1.0,1.236494,1
2.4133132,2.0164192,2.4562457,0.39201444,321273.34,0.0,1.1968311,0
0.74981815,0.6848205,0.78857976,0.70539707,647405.75,1.0,1.0949119,1
5.5295577,4.1981025,5.643714,0.7415813,200771.94,0.0,1.3171564,1
0.21272062,0.2110464,0.21342078,0.41614467,486950.72,1.0,1.0079329,1
5.4708385,4.057279,5.7662444,0.34510097,1091734.0,1.0,1.3484008,0
2.1529374,2.0567434,1.9514898,0.17669679,157970.78,1.0,1.0467701,0
6.019613,5.362989,5.793139,0.55706626,756725.9,0.0,1.1224362,1
6.2040515,4.729688,6.362216,0.3540011,514329.3,1.0,1.3117253,0
5.8480363,4.1363397,6.3673124,0.5615739,794573.06,0.0,1.4138192,0
0.39097086,0.3454754,0.38265496,0.41482234,613049.3,1.0,1.1316894,1
5.6891456,4.8905416,6.2299457,0.38304025,1058210.8,0.0,1.1632956,0
7.9231358,6.4293375,8.327662,0.4157763,512873.0,1.0,1.2323409,0
2.0924778,1.7073269,2.086157,0.30502746,634692.8,0.0,1.2255871,0
2.3390608,2.006692,2.3059204,0.41570702,199657.61,1.0,1.1656303,1
6.545507,4.8415594,6.0604095,0.3895081,613852.56,1.0,1.351942,0
1.4510951,1.3496479,1.4845266,0.49787664,181940.47,0.0,1.0751657,1
5.352553,4.4461827,4.8733425,0.5156387,720599.4,1.0,1.2038536,0
6.0892057,4.2320514,6.0028296,0.33932373,541502.8,1.0,1.4388307,0
0.48985317,0.45445254,0.46415633,0.6651208,950876.6,1.0,1.0778973,1
4.5193443,3.7308066,4.931767,0.4760647,531248.5,1.0,1.2113585,0
4.6918426,4.177014,4.563534,0.7253659,775184.75,0.0,1.1232527,1
2.5668547,2.2252634,2.5613377,0.5361623,117841.23,0.0,1.1535059,1
7.0354886,6.0600247,6.860295,0.5103656,866521.25,1.0,1.160967,1
1.4694479,1.2220286,1.3628275,0.42635328,1151048.9,0.0,1.2024659,0
3.0407188,2.30078,2.9510674,0.5922259,564945.56,1.0,1.3216034,1
6.819616,6.6798863,7.2001486,0.505035,61326.414,0.0,1.0209179,1
1.6870135,1.4450772,1.7279053,0.6287699,744193.6,1.0,1.1674211,1
6.606718,5.590147,6.524022,0.74069935,216953.86,1.0,1.1818506,1
0.81673956,0.61582804,0.86910415,0.39097208,588163.75,1.0,1.3262461,0
4.015987,3.028122,3.6177204,0.59201956,87324.0,1.0,1.3262302,1
0.7875792,0.5180759,0.83902395,0.5877674,559233.4,0.0,1.5202004,0
5.487648,5.2066536,5.0042253,0.56871676,1055658.8,1.0,1.0539683,1
6.3666916,5.4066973,6.838173,0.43502012,205694.77,0.0,1.1775565,0
6.8288965,5.2527943,7.4401813,0.43805504,623074.56,0.0,1.3000503,0
7.8538456,6.7455263,8.355187,0.41241768,341952.88,0.0,1.1643044,0
5.441723,4.7259755,4.918875,0.40944245,350185.25,1.0,1.1514496,0
6.198683,5.0753336,6.231174,0.37398133,789798.56,1.0,1.221335,0
4.1449146,3.6903784,4.417481,0.4843254,910518.8,0.0,1.1231679,0
7.319348,7.6198964,7.385246,0.38632724,1054278.1,1.0,0.9605574,1
5.2213154,3.9482753,5.0750523,0.56534654,369983.12,0.0,1.3224294,0
7.091701,6.0347195,7.050137,0.50854313,131392.67,1.0,1.17515,1
2.0365257,1.5121189,1.8657402,0.5253684,558624.5,0.0,1.3468026,0
4.074555,3.8635283,4.071551,0.45897663,722279.94,1.0,1.0546201,1
5.8925877,4.921621,5.336147,0.51033473,900517.7,0.0,1.197286,1
1.7812297,1.3778526,1.8325702,0.46290162,919482.44,1.0,1.2927579,0
1.8484504,1.6985854,1.8079517,0.61693144,1043159.8,1.0,1.0882293,1
7.8287334,6.26026,7.3454547,0.4336416,85838.91,1.0,1.2505444,1
3.5899608,2.6187816,3.2434456,0.55632865,1178147.8,0.0,1.3708516,0
1.6181605,1.2622306,1.7547718,0.30404437,1161838.0,1.0,1.2819848,0
2.7854183,2.062808,2.8167927,0.6068112,90879.12,1.0,1.3503041,0
3.2995338,3.2168286,3.3965094,0.41611087,410289.88,0.0,1.0257102,1
5.060065,4.417668,5.3427787,0.3631593,930374.0,1.0,1.1454154,0
7.399514,6.4255304,7.586856,0.32918006,600286.94,1.0,1.1515803,0
7.8954024,6.9843535,7.758187,0.3173118,55337.99,0.0,1.1304414,0
5.2832503,4.5411983,5.4180665,0.4277793,457923.16,1.0,1.1634045,1
5.6593943,4.6657777,5.379273,0.72479415,715779.8,1.0,1.2129585,1
2.7102675,1.8268248,2.7435234,0.40350157,1061517.1,1.0,1.4835947,0
6.885837,5.837563,6.4803815,0.16862433,1003639.25,1.0,1.1795739,0
1.898827,1.7530829,2.0573497,0.55481994,1138267.4,0.0,1.083136,1
1.0297691,0.9165625,1.0317396,0.3328615,588117.44,0.0,1.1235121,0
7.7913966,7.4539514,7.3766456,0.6222211,968014.9,0.0,1.0452707,1
6.940282,5.046796,7.1340995,0.43683848,165845.94,1.0,1.3751857,0
2.568432,1.8531594,2.3579848,0.45889878,646226.56,0.0,1.3859746,0
5.4663315,4.8360066,5.394197,0.6795966,1104067.9,1.0,1.1303399,1
3.8427432,2.8508513,4.124005,0.5926594,1014674.75,1.0,1.3479283,0
2.7204,2.271049,2.8661366,0.31304345,803951.3,0.0,1.1978605,0
2.4368389,2.0287921,2.5359888,0.3351112,221583.81,1.0,1.2011279,0
1.2610141,0.99157107,1.2536001,0.23247051,259393.45,1.0,1.2717334,0
4.484681,4.1801963,4.437035,0.89048314,830450.1,1.0,1.0728399,1
3.6834543,3.614703,3.3234406,0.3705939,424403.0,1.0,1.0190198,1
4.195054,3.981337,4.278987,0.67547196,428865.12,0.0,1.0536797,1
1.8797859,1.5971392,1.9087378,0.4201588,1024766.2,1.0,1.1769706,0
7.5211635,6.0676117,6.7769876,0.33802167,73537.2,1.0,1.239559,0
5.181011,5.054123,4.804915,0.5032341,501395.56,1.0,1.025106,1
7.216885,6.3005757,6.513147,0.45100036,323953.56,1.0,1.1454326,0
1.0523151,0.8049645,1.0003684,0.6202812,81165.32,0.0,1.3072814,1
5.0582376,4.5989,4.5563116,0.6221576,299059.1,1.0,1.09988,1
6.8258023,4.944311,6.712998,0.41147885,261884.62,0.0,1.3805366,0
2.781182,1.9625522,2.7680511,0.28400683,630145.4,0.0,1.4171251,0
1.7221167,1.510045,1.7004461,0.3204254,550470.5,0.0,1.1404406,0
2.2671661,1.8069477,2.1308594,0.15763131,592454.44,1.0,1.2546939,0
2.3288832,1.5748293,2.3398564,0.45883104,1059598.0,1.0,1.4788162,0
3.6881518,2.6894193,3.9198377,0.49822995,618592.6,1.0,1.3713562,0
2.742516,2.468969,2.627997,0.32857582,784855.44,1.0,1.1107941,0
2.3159378,1.8966973,2.229125,0.31045234,794605.75,1.0,1.2210371,0
5.258396,4.6088257,5.303435,0.4975874,644405.56,1.0,1.1409405,1
0.6136525,0.42514622,0.58097607,0.4052068,400490.44,1.0,1.4433916,0
2.8548374,2.9615269,2.7622187,0.46806064,1088632.4,0.0,0.96397483,1
5.5800653,5.5156364,5.5269847,0.44491628,553901.9,1.0,1.0116811,1
1.5716281,1.2524787,1.53589,0.5373095,706797.2,1.0,1.2548141,0
1.9232373,1.4676236,2.0456445,0.41520816,693016.0,0.0,1.3104432,0
1.7651997,1.5485474,1.8884083,0.42668837,1001783.75,0.0,1.1399068,0
0.20722364,0.18787172,0.20319846,0.21773018,664813.94,0.0,1.103006,0
3.8953884,3.5518987,3.85471,0.49245012,575438.3,0.0,1.0967059,1
0.50387853,0.50064975,0.5499224,0.51330376,579070.2,1.0,1.0064492,1
2.3289306,2.0671852,2.3303688,0.47334507,946940.9,1.0,1.1266192,1
7.959467,6.044325,8.744321,0.7867751,429471.38,1.0,1.3168496,1
7.3634906,6.2903943,7.7505198,0.5244168,1125078.8,1.0,1.1705928,1
1.8775913,1.6737518,1.7890562,0.47652844,1023594.56,1.0,1.121786,1
2.6180189,2.0926938,2.4761708,0.5748717,209099.73,1.0,1.2510283,1
3.8168957,3.0679507,3.5566328,0.8169295,414824.88,1.0,1.2441189,1
6.7864256,5.878852,7.201953,0.53790843,1091462.9,0.0,1.1543795,1
6.4606385,5.4791436,6.2110796,0.1664775,370127.06,1.0,1.1791328,0
1.1846832,1.1441357,1.2263349,0.5648088,415307.0,0.0,1.0354394,1
1.170701,0.8469997,1.1800985,0.36811468,300074.38,1.0,1.382174,0
3.4505117,2.522935,3.675483,0.21162872,112553.164,0.0,1.3676578,0
6.986744,5.550416,7.3372235,0.7546342,600224.56,1.0,1.2587785,1
7.080263,6.188193,6.4625087,0.72221696,918080.94,1.0,1.1441568,1
1.0374537,0.8963352,1.0039289,0.36422336,808997.0,1.0,1.1574394,0
4.6795187,3.8923206,4.6983294,0.36520532,81768.72,0.0,1.2022439,0
1.4142666,1.1517017,1.5001518,0.5240251,651890.3,1.0,1.2279799,0
5.551809,3.7494917,5.7894564,0.36722317,429832.5,1.0,1.480683,0
7.3481793,7.0090322,7.420785,0.47973895,788057.0,1.0,1.0483872,1
3.7472005,3.5019104,3.9783094,0.3930227,515933.8,1.0,1.0700446,1
0.84804565,0.7730592,0.8370089,0.43993965,1177609.6,0.0,1.0969996,0
4.7181826,3.6188707,4.298887,0.28934672,1002717.7,1.0,1.3037721,0
3.38643,2.7550461,3.6373887,0.62403476,855426.56,0.0,1.2291737,1
6.52501,5.2010245,6.559715,0.68056834,643017.1,0.0,1.2545625,1
2.8546867,2.0185442,3.0307658,0.4849694,729779.8,0.0,1.4142305,0
7.024198,5.1585126,6.87259,0.49456364,558455.9,0.0,1.3616712,0
2.3348632,1.6708609,2.3762147,0.5943735,963855.75,1.0,1.3974013,0
1.4286375,1.1308719,1.3803762,0.50028515,1094469.2,0.0,1.2633063,0
2.5905468,2.5207825,2.5436969,0.7594346,1198959.4,0.0,1.0276757,1
0.47234318,0.3411728,0.43903336,0.30254558,738654.8,0.0,1.384469,0
2.3937185,2.1200733,2.5093846,0.6291413,834168.25,1.0,1.1290735,1
5.3489175,5.148437,5.113869,0.48286965,509841.88,1.0,1.0389401,1
1.3098072,1.1859329,1.2578684,0.33181813,59744.176,1.0,1.1044531,0
1.0686468,0.92399055,1.0374827,0.8370633,858722.3,1.0,1.1565559,1
1.2326052,1.0922867,1.2158729,0.85778004,1124140.8,1.0,1.128463,1
0.80490303,0.6062034,0.81716394,0.4688195,1038568.25,0.0,1.3277773,0
7.0221562,5.5658364,7.2788954,0.5667088,1060413.9,1.0,1.2616533,1
7.564098,6.0455704,7.8298845,0.42932206,512444.84,1.0,1.2511802,0
0.563177,0.5300796,0.55458075,0.45345578,870584.25,1.0,1.0624385,1
6.12856,5.5172276,6.1063633,0.33012512,784194.5,1.0,1.1108042,0
5.949784,5.6412454,5.5217805,0.30796066,672075.0,0.0,1.0546933,0
7.9758935,6.97339,8.0102,0.7766225,224362.8,0.0,1.1437613,1
2.913391,2.551562,3.1330938,0.49418482,711758.4,1.0,1.141807,1
2.4269702,2.400959,2.4077728,0.50758773,393379.56,1.0,1.0108336,1
3.7340405,3.3785272,4.0611525,0.37842226,859127.56,1.0,1.1052274,1
6.881286,5.672308,6.407556,0.52849555,1136580.2,1.0,1.2131369,1
5.8830304,5.9084816,6.1617794,0.27443087,886806.5,1.0,0.9956925,0
3.8786657,3.4484665,4.0400095,0.3839392,348458.25,1.0,1.1247509,1
2.1075902,1.8329287,2.184108,0.3200338,585035.0,0.0,1.1498485,0
5.870723,4.178413,6.0619407,0.6939326,699595.56,1.0,1.4050126,0
6.8653097,4.8595977,6.209409,0.25221524,885075.75,1.0,1.412732,0
3.3196197,3.1905723,3.4803703,0.32311767,220024.64,1.0,1.0404464,1
5.4149666,3.8281085,5.4146247,0.19286162,654431.4,0.0,1.414528,0
3.3216538,2.5879834,3.3377213,0.36649814,1039156.94,1.0,1.2834911,0
3.9322488,3.2210822,3.5790327,0.43107185,81726.26,0.0,1.220785,0
4.294301,4.211333,4.026664,0.64666706,886717.44,1.0,1.0197012,1
6.2506614,6.20466,6.7644744,0.46670032,1062502.0,1.0,1.007414,1
7.824547,6.95665,7.5358653,0.43841195,965128.25,1.0,1.1247579,1
3.6660562,2.748811,3.5882478,0.54498625,1121615.0,0.0,1.3336879,0
2.870057,1.950603,2.6916564,0.43356454,950117.06,1.0,1.4713691,0
3.1140099,2.8002663,3.1963384,0.8614862,645726.6,1.0,1.1120406,1
1.2443347,0.8970427,1.3042372,0.41134948,598474.44,1.0,1.3871522,0
2.516122,2.1061513,2.7281115,0.5620568,86615.63,1.0,1.194654,1
